timestamp,Active_Power,GHI,DHI,Temperature,Humidity,Wind_Speed,WD_sin,WD_cos,has_wind,delta_t,Air_Pressure
2016-10-20 03:30:00,0.0,0.0,0.0,17.299999872843333,0.0,1.1044444243113334,0.7539456926731853,-0.6569367492381216,1,120.0,951.7244466145834
2016-10-20 05:30:00,0.0,0.0,0.0,15.807778040568001,0.0,1.1077777942021667,0.3918018217728683,-0.9200496358650774,1,120.0,952.4899902343733
2016-10-20 05:45:00,0.0,0.0,0.0,15.673333168029666,0.0,1.2511111100514667,0.4371506285490282,-0.8993883076620407,1,15.0,952.6722208658833
2016-10-20 06:00:00,0.0,0.0,0.0,15.526666641235332,0.0,1.1977777878443332,0.3905525736677774,-0.9205806250413243,1,15.0,953.0066731770834
2016-10-20 06:15:00,2.4974458614985333,9.993553479512567,0.0,15.476666450500332,0.0,1.6911110877991,0.4863353959367584,-0.8737722144008909,1,15.0,953.1055297851567
2016-10-20 06:30:00,7.143976211547834,41.35031318664534,0.0,15.692222277323333,0.0,1.9144444465637,0.48870581814694886,-0.8724486364877426,1,15.0,953.2155558268233
2016-10-20 06:45:00,15.76287206014,93.33728281656833,0.0,16.425555547078332,0.0,1.8655555248260667,0.45933867643923976,-0.8882612117654622,1,15.0,953.52665201823
2016-10-20 07:00:00,29.880008061726667,148.11600748698,0.0,17.294444402058666,0.0,1.5488888820012001,0.5425229869112072,-0.8400409565449426,1,15.0,953.9099934895834
2016-10-20 07:15:00,48.002454121907334,205.41180419921668,0.0,18.317777633666665,0.0,1.1699999769528566,0.536154208070266,-0.8441200537651892,1,15.0,954.1011149088532
2016-10-20 07:30:00,67.742039998372,265.58984883626,0.0,19.441111246744665,0.0,1.4199999968210666,0.8033952207058621,-0.595446151509084,1,15.0,954.3666585286468
2016-10-20 07:45:00,87.78265635172534,327.9761759440067,0.0,20.332222620646,0.0,1.3977777560552,0.8974295419510983,-0.4411578144308927,1,15.0,954.4911295572933
2016-10-20 08:00:00,107.06725056966333,384.95849609375,0.0,21.16111119588233,0.0,1.6244444847106998,0.9805385863142626,-0.19632646471840556,1,15.0,954.6311035156233
2016-10-20 08:15:00,125.73396555582667,446.73676554362004,0.0,22.257777531941667,0.0,1.5788888931274334,0.9975910330109408,-0.06936952397244799,1,15.0,954.6077473958334
2016-10-20 08:30:00,149.00572713216,515.4184265136734,0.0,23.54111099243167,0.0,1.3911110957463666,0.9915206352602595,0.1299493357162382,1,15.0,954.5999755859399
2016-10-20 08:45:00,112.74113210042567,476.93172200520667,0.0,24.45888900756833,0.0,2.0022221803665,0.9125171665798054,-0.40903840980666306,1,15.0,954.6166585286468
2016-10-20 09:00:00,155.06342569987,486.16304524739667,0.0,25.096666336059666,0.0,1.5211111307144334,0.9591495601356371,-0.28289948973374596,1,15.0,954.6155395507834
2016-10-20 09:15:00,209.03265380859,731.3050944010433,0.0,26.262222290039333,0.0,2.591111024220767,0.9920171786285783,-0.12610280451201447,1,15.0,954.49776204427
2016-10-20 09:30:00,227.58872477213333,729.08447265625,0.0,26.961111068725334,0.0,2.713333288828533,0.9999652325835235,0.008338682400691565,1,15.0,954.3333333333334
2016-10-20 09:45:00,152.31439971923666,669.21026611328,0.0,27.512222290039002,0.0,2.7588888804117997,0.7615383046599884,0.6481199044432988,1,15.0,954.04221598307
2016-10-20 10:00:00,215.68481445312668,824.73331705729,0.0,28.202222824096665,0.0,3.0022222995758,0.9080213540834453,0.41892388393175484,1,15.0,953.96891276042
2016-10-20 10:15:00,248.1602681477867,835.2249145507834,0.0,29.037777582804335,0.0,2.6788888772328665,0.7801878430623591,0.6255453057434799,1,15.0,953.8777669270834
2016-10-20 10:30:00,198.42605082193998,831.7179361979233,0.0,30.493333180744997,0.0,3.701111078262334,0.9844009953926304,0.1759394221600107,1,15.0,953.7377726237
2016-10-20 10:45:00,140.55530293782667,478.9387613932267,0.0,30.504444122314336,0.0,3.6233332951863666,0.9803860072249695,-0.19708697784856807,1,15.0,953.6700032552067
2016-10-20 11:00:00,187.26869201660335,896.3726196289067,0.0,30.738888422648,0.0,4.825555642445867,0.7939432502353394,0.6079918711674895,1,15.0,953.5310872395867
2016-10-20 11:15:00,205.91156514486,700.2474975585933,0.0,30.983333587646666,0.0,3.951111078262333,0.9878093915526878,0.15566825610993684,1,15.0,953.4788818359366
2016-10-20 11:30:00,219.40004984537333,820.2601114908866,0.0,30.976666132609335,0.0,5.3888889948526995,0.9984944205519166,-0.054853369328532374,1,15.0,953.36446126302
2016-10-20 11:45:00,211.36117553710665,770.13446044922,0.0,31.077777862549,0.0,5.135555505752567,0.9748044680960687,-0.22306108800044105,1,15.0,953.1833496093733
2016-10-20 12:00:00,220.03439331054665,974.71415201825,0.0,31.313332875569667,0.0,4.715555508931467,0.8269715630934661,0.5622437494848204,1,15.0,953.0399983723968
2016-10-20 12:15:00,234.83618164062332,839.58015950521,0.0,31.62777773539267,0.0,4.294444561004666,0.9497901872345693,0.31288752009775295,1,15.0,952.7433268229166
2016-10-20 12:30:00,147.09954325358,526.6140238444,0.0,31.07777786254867,0.0,5.0777778625488335,0.9190589225199733,-0.3941201554557006,1,15.0,952.4811197916666
2016-10-20 12:45:00,158.26383463541666,505.77624511719,0.0,30.73555564880333,0.0,4.5333333015442,0.6672549945910612,0.7448293577681285,1,15.0,952.44891357422
2016-10-20 13:00:00,140.72215270996,491.60515340168996,0.0,30.557778040568,0.0,4.669999917348233,0.9952651747588367,0.0971968719263238,1,15.0,952.3911336263033
2016-10-20 13:15:00,185.69185384114667,533.7670593261734,0.0,30.298888524373336,0.0,4.4366666475932,0.928413773049168,-0.3715479323218042,1,15.0,952.2233276367166
